# Bar-Matthews et al. 2003 Speleothem Stable Isotope Data, Soreq and Peqiin Caves, Israel
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5423
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-cave-5423.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Speleothems
#
# Dataset_DOI: 10.25921/8a4v-ac50
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource:  https://www.ncei.noaa.gov/pub/data/paleo/speleothem/israel/soreq_2003-noaa.txt
#   Data_Download_Description: NOAA Template File; Stable Isotope Data
#
#--------------------
# Contribution_Date
#   Date: 2003-09-15
#--------------------
# File_Last_Modified_Date
#   Date: 2025-12-04
#--------------------
# Title
#   Study_Name: Bar-Matthews et al. 2003 Speleothem Stable Isotope Data, Soreq and Peqiin Caves, Israel
#--------------------
# Investigators
#   Investigators: Bar-Matthews, M.(https://orcid.org/0000-0001-8373-5341); Ayalon, A.; Gilmour, M.; Matthews, A.; Hawkesworth, C.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: Oxygen and carbon stable isotope data from 2 cave speleothems in central Israel. Soreq Cave: 31.45N, 35.03E, Judean Mountains, surface elevation 400m, cave depth 10-50m below surface. Peqiin Cave: 32.58N, 35.19E, Upper Galilee Mountains, surface elevation 650m, cave depth 10-30m below surface.
#--------------------
# Publication
#   Authors: Miryam Bar-Matthews, Avner Ayalon, Mabs Gilmour, Alan Matthews, Chris J. Hawkesworth
#   Journal_Name: Geochimica et Cosmochimica Acta
#   Published_Title: Sea-land oxygen isotopic relationships from planktonic foraminifera and speleothems in the Eastern Mediterranean region and their implication for paleorainfall during interglacial intervals
#   Published_Date_or_Year: 2003
#   Volume: 67
#   Pages: 3181-3199
#   Issue: 17
#   Report_Number: 
#   DOI: 10.1016/S0016-7037(02)01031-1
#   Full_Citation:
#   Abstract: The oxygen and carbon stable isotope compositions of cave speleothems provide a powerful method for understanding continental climate change. Here, we examine the question of the regionality of this isotopic record and its linkage with the marine isotopic record in the Eastern Mediterranean (EM) region. The study presents a new, accurately dated 250-kyr d18O and d13C record determined from speleothems of the Peqiin Cave, Northern Israel. Its comparison with the continuous 185-kyr isotopic record of the Soreq Cave speleothems from Central Israel reveals striking similarities. Thus, a strong regional climatic signal, brought about by variations in temperature and rainfall amount, is reflected in both cave records. Low d18O minima in the Peqiin profile for the last 250- to 185-kyr period (interglacial marine isotopic stage 7) match the timing of sapropels 9 to 7 and are indicative of high rainfall in the EM region at these times. The combined Soreq and Peqiin d18O record for the last 250 kyr excellently matches the published Globigerinoides ruber (G. ruber) marine d18O record for the EM Sea, with the isotopic compositional difference G.ruber-speleothems remaining relatively constant at -5.6 +/- 0.7 per mil, thus establishing for the first time a robust, exploitable link between the land and the marine isotopic records. The correspondence of low d18O speleothem values and high cave water stands with low G. ruber d18O values during interglacial sapropel events indicates that these periods were characterized by enhanced rainfall in the EM land and sea regions. By use of sea surface temperatures derived from alkenone data as a proxy for land temperatures at the Soreq Cave, we calculate the paleorainfall d18O values and its amounts. Maximum rainfall and lowest temperature conditions occurred at the beginning of the sapropel events and were followed by decrease in rainfall and increase in temperatures, leading to arid conditions. The record for the last 7000 yr shows a trend toward increasing aridity and agrees well with climatic and archeological data from North Africa and the Middle East.
#--------------------
#   Authors: Bar-Matthews, M., A. Ayalon, and A. Kaufman
#   Journal_Name: Quaternary Research
#   Published_Title: Late Quaternary Paleoclimate in the Eastern Mediterranean Region from Stable Isotope Analysis of Speleothems at Soreq Cave, Israel
#   Published_Date_or_Year: 1997
#   Volume: 47
#   Pages: 155-168
#   Issue: 2
#   Report_Number: 
#   DOI: 10.1006/qres.1997.1883
#   Full_Citation:
#   Abstract: The eastern Mediterranean continental paleoclimate during the past 25,000 years was determined by a high-resolution petrographic, stable isotopic, and age study of speleothems from Soreq Cave, Israel. δ18O–δ13C trends indicate that all speleothems older than 7000 yr formed under conditions that differ from those of today. The period from 25,000 to 17,000 yr B.P. was characterized by the highest δ18O and δ13C values, which indicate deposition at temperatures of 12°–16°C, annual rainfall of 300–450 mm, and vegetation typical of a mixed C3–C4type. From 17,000 to 10,000 yr B.P. (deglaciation in northern Europe) δ18O values dropped progressively, correlative with warming (2°–3°C) and a gradual increase in precipitation. A simultaneous decrease in δ13C gives a range expected for C3-type vegetation. This period also shows significant δ18O and δ13C “spikes” which are correlatable with global events (e.g., Heinrich events and the Younger Dryas Stade). The speleothems that grew between 10,000 and 7000 yr B.P. have a unique petrography showing irregular thin laminae of various colors and much detritus. They have the lowest δ18O (corresponding to ~1000 mm rain) coupled with the highest δ13C (caused by flooding events which stripped the soil cover). From 7000 to 1000 yr B.P. conditions became closer to those of today. This study demonstrates that global events which were recognized in Northern Europe and North Africa are also evident in the eastern Mediterranean and are reflected principally by large changes in the rainfall rate.
#--------------------
#   Authors: Bar-Matthews, M., A. Ayalon, A. Kaufman, and G.J. Wasserburg
#   Journal_Name: Earth and Planetary Science Letters
#   Published_Title: The Eastern Mediterranean paleoclimate as a reflection of regional events: Soreq cave, Israel
#   Published_Date_or_Year: 1999
#   Volume: 166
#   Pages: 85-95
#   Issue: 1-2
#   Report_Number: 
#   DOI: 10.1016/S0012-821X(98)00275-1
#   Full_Citation:
#   Abstract: The climate of the Eastern Mediterranean region of the last 60 ky was determined by a high resolution study of the oxygen and carbon isotopic composition (1500 measurement pairs) of speleothems from the Soreq cave, Israel, with chronology provided by 53 precise 230Th–234U (TIMS) ages. The high precision of the speleothem TIMS ages permits us to determine the timing of regional climatic events in the Eastern Mediterranean region and to see if they correlate with global events. During the period from 60 to 17 ky, the δ18O and δ13C values were generally 2–2.5‰ higher than during the period from 17 ky to present. This is consistent with the climatic transition from glacial to interglacial. Within the 60 to 17 ky period, the Soreq cave stable isotope profile includes four cold peaks (at 46, 35, 25 and 19 ky) and 2 warm peaks (at 54 and 36 ky). In addition, the period <17 ky has two more cold peaks at 16.5 and from 13.2 to 11.4 ky. The ages of four of the six cold peaks correlate well with the ages of three Heinrich events (H1, H2, H5) and with the age of the Younger Dryas. However, the other two Heinrich events are not reflected in the Soreq cave record. Several other isotope peaks which appear during the last 7 ky are contemporaneous with regional climatic events in the Middle East and North Africa.# # In addition to the drop in δ18O and δ13C observed between the last glacial and the Holocene, sharp simultaneous drops in (234U/238U)0 ratios, Sr concentrations and in 87Sr/86Sr are also observed, suggesting that the latter are climate related. These variations are interpreted in terms of major changes in the temperature, the mean annual rainfall and its isotopic composition, the isotopic composition of the Mediterranean vapor source, the soil moisture conditions, and in the mixing proportions of sources with different 87Sr/86Sr ratios (sea spray, dust particles and dolomitic host rock).
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Israel Science Foundation
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Soreq Cave
#   Location: Israel
#   Northernmost_Latitude: 31.8
#   Southernmost_Latitude: 31.8
#   Easternmost_Longitude: 35.0
#   Westernmost_Longitude: 35.0
#   Elevation_m: 400
#--------------------
# Data_Collection
#   Collection_Name: Soreq Cave composite
#   First_Year: 184000
#   Last_Year: 0
#   Time_Unit: cal yr BP
#   Core_Length_m:
#   Parameter_Keywords: carbon isotopes, oxygen isotopes
#   Notes: Samples from 20 different stalagmites and stalactites from various locations within the cave
#--------------------
# Chronology_Information
# Chronology:
#--------------------
# Variables
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables list, one per line, shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_calkaBP	age,,,calendar kiloyear before present,,speleothems,,,N,
## d18O_vpdb	delta 18O,calcium carbonate,,per mil VPDB,,speleothems,raw,isotope ratio mass spectrometry,N,
## d13C_vpdb	delta 13C,calcium carbonate,,per mil VPDB,,speleothems,raw,isotope ratio mass spectrometry,N,
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing_Values:
age_calkaBP	d18O_vpdb	d13C_vpdb
24.99	-2.94	-9.34
		
25.06	-2.91	-9.61
25.14	-2.76	-9.89
25.84	-2.8	-9.92
26.54	-2.95	-10.17
27.24	-2.96	-10.06
27.94	-3.25	-10.01
28.64	-2.84	-10.25
29.33	-2.94	-10.3
30.03	-3.07	-10.19
30.73	-2.86	-9.97
31.43	-2.88	-9.73
32.13	-2.88	-9.67
32.27	-3.08	-10.07
32.41	-2.87	-8.85
32.6	-2.72	-9.11
32.7	-2.72	-8.95
32.84	-3.42	-9.4
32.98	-3.62	-9.69
33.13	-2.99	-9.19
33.27	-3.14	-9.72
33.41	-3.23	-9.6
33.55	-3.15	-9.65
33.7	-3.09	-9.09
33.84	-2.93	-9.12
33.98	-2.88	-9.2
34.02	-2.58	-8.37
34.05	-2.61	-8.67
34.09	-2.59	-8.53
34.13	-2.71	-8.89
34.17	-3.1	-9.13
34.2	-2.87	-9.31
34.24	-2.96	-9.32
34.28	-3.04	-8.74
34.32	-2.95	-9.05
34.35	-2.74	-9.15
34.39	-2.78	-9.13
34.43	-2.75	-9.3
34.46	-2.74	-9.17
34.5	-2.7	-8.78
34.54	-2.95	-9.23
34.58	-2.5	-8.66
34.61	-2.73	-8.53
34.65	-3.01	-9.31
34.69	-2.78	-8.87
34.73	-2.86	-9.28
34.76	-2.81	-9.32
34.8	-2.72	-9.11
34.81	-2.99	-9.23
34.82	-2.79	-8.93
34.83	-2.83	-8.94
34.83	-2.54	
34.84	-2.69	-8.58
34.855	-2.68	-8.8
34.865	-3.01	-9.31
34.87	-2.98	-9.22
34.89	-3.25	-9.53
34.9	-3.2	-9.68
34.91	-3.18	-9.7
34.92	-3.72	-11.06
34.93	-3.61	-9.95
34.94	-3.26	-10.17
34.955	-3.36	-9.66
34.965	-3.3	-9.35
34.98	-3.75	-9.4
34.99	-3.13	-9.28
35	-3.4	-9.55
35.01	-3.43	-9.65
35.02	-3.21	-9.4
35.03	-3.14	-9.29
35.05	-3.33	-9.48
35.06	-3.49	-10.11
35.07	-3.45	-9.58
35.085	-3.3	-9.18
35.1	-3.33	-9.37
35.12	-3.33	-9.63
35.13	-3.28	-9.66
35.15	-3.32	-9.2
35.16	-3.85	-9.84
35.18	-3.69	-9.51
35.19	-3.53	-9.79
35.21	-3.44	-9.63
35.22	-3.49	-10
35.24	-3.46	-9.86
35.25	-3.56	-10.07
35.27	-3.39	-9.33
35.28	-3.54	-10.04
35.3	-3.5	-9.36
35.31	-3.53	-9.12
35.33	-3.48	-9.32
35.35	-3.46	-9.82
35.36	-3.53	-9.87
35.38	-3.45	-9.54
35.39	-3.43	-9.55
35.41	-3.57	-10.08
35.42	-3.33	-9.94
35.44	-3.38	-10.26
35.45	-3.55	-9.53
35.47	-3.68	-10.04
35.48	-3.8	-10.26
35.5	-3.54	-9.55
35.51	-3.52	-9.79
35.53	-3.47	-9.76
35.54	-3.65	-10.04
35.56	-3.49	-9.8
35.58	-3.46	-9.77
35.59	-3.36	-9.82
35.61	-2.89	-8.24
35.62	-2.36	-8.38
35.64	-3.07	-8.26
35.65	-3.03	-8.28
35.67	-2.87	-8.27
35.68	-2.88	-8.89
35.7	-3.07	-9.54
35.71	-3.04	-9.25
35.73	-2.96	-9.66
35.74	-3.02	-9.04
35.76	-2.99	-9.84
35.77	-3.01	-9.97
35.79	-3.02	-10.24
		
35.5	-4.44	-11.74
35.91	-3.68	-11
36.27	-3.27	-10.68
37.4	-3.61	-10.82
38.21	-3.54	-10.9
39.18	-3.07	-10.41
39.42	-3.46	-11.38
39.67	-3.24	-10.17
39.91	-3.21	-10.59
40.15	-3.46	-10.53
40.4	-3.7	-10.81
40.64	-3.69	-10.78
40.89	-3.69	-10.78
41.13	-3.79	-10.81
41.37	-3.71	-10.68
41.62	-3.52	-9.78
41.86	-3.52	-9.38
42.1	-3.44	-10.09
42.35	-3.59	-10.16
42.59	-3.74	-9.53
42.83	-3.9	-9.65
43.08	-3.68	-10.46
43.32	-3.48	-10.56
43.56	-3.41	-10.11
43.81	-3.25	-10.28
44.05	-3.36	-10.45
44.3	-3.46	-10.74
44.54	-3.48	-10.76
44.78	-3.53	-10.83
45.03	-3.27	-10.22
45.27	-3.08	-10.01
45.51	-3.09	-9.81
45.76	-2.81	-8.88
46	-2.88	-9.1
46.09	-3.38	-8.3
		
45.7	-2.64	-7.27
45.79	-2.81	-9.18
45.88	-2.83	-9.16
45.96	-2.81	-9.18
46.05	-2.93	-9.38
46.14	-3.03	-9.61
46.23	-2.97	-8.88
46.31	-2.95	-8.38
46.4	-2.48	-7.49
46.46	-2.54	-7.54
46.51	-2.71	-7.63
46.57	-2.69	-7.9
46.63	-2.78	-7.71
46.69	-3.28	-8.96
46.74	-3.47	-9.4
46.8	-3.4	-9.42
46.86	-3.34	-8.63
46.91	-3.67	-9.59
46.97	-3.59	-9.46
47.03	-3.58	-9.48
47.09	-3.51	-9.41
47.15	-3.32	-9.04
47.21	-3.22	-8.89
47.27	-3.29	-9.19
47.33	-3.24	-8.79
47.39	-3.37	-9.27
47.44	-3.34	-9.29
47.5	-3.36	-9.27
47.9	-3.46	-9.49
48.3	-3.43	-9.3
48.35	-3.46	-9.39
48.38	-3.63	-9.64
48.4	-3.59	-9.66
48.3	-3.48	-9.38
48.45	-3.67	-9.91
48.48	-3.45	-9.57
48.5	-3.67	-10
48.54	-3.75	-9.99
48.69	-3.74	-9.96
48.84	-3.68	-9.96
48.89	-3.59	-9.09
49.15	-3.5	-9.19
		
49.21	-3.57	-9.45
49.26	-4.09	-9.93
49.32	-3.73	-9.84
49.37	-3.73	-10.01
49.43	-4.13	-10.47
49.48	-4.07	-10.51
49.54		-9.58
49.59	-4.17	-10.53
49.64	-3.98	-10.57
49.7	-3.47	-10.61
49.75	-3.52	-10.4
49.81	-3.56	-10.21
49.86		
49.92	-3.68	-9.14
49.97	-3.24	-9.39
50.03	-3.42	-9.38
50.08	-3.02	-9.03
50.14	-3.66	-9.45
50.19	-3.34	-8.56
50.25	-3.43	-9.31
50.3	-3.34	-9.71
50.36	-3.35	-8.98
50.41	-3.71	-9.13
50.46	-3.7	-9.47
50.52	-3.81	-9.47
50.57	-3.94	-9.58
50.63	-3.55	-8.99
50.68	-3.36	-9.36
50.74	-3.84	-9.52
50.79	-3.73	-9.85
50.85	-3.92	-9.87
50.9	-3.45	-8.87
50.96	-3.74	-10.17
51	-3.71	-10.45
51.07	-3.77	-10.43
51.12	-4.03	-10.44
51.17	-3.94	-10.01
51.23	-4.05	-9.77
51.28	-3.54	-9.45
51.34	-3.79	-9.54
51.39	-3.98	-9.67
51.45	-3.59	-9.49
51.5	-3.84	-9.75
51.56	-3.72	-9.37
51.61	-3.57	-8.93
51.67	-3.72	-9.2
51.72	-3.63	-9.18
51.77	-3.59	-9.04
51.83	-4.06	-9.69
51.88	-4.04	-9.53
51.94	-3.88	-9.53
51.99	-4	-9.6
52.05	-4.17	-9.99
52.1	-4.03	-9.53
52.16	-4.28	-9.43
52.21		
52.27	-4.05	-9.47
52.3	-3.83	-9.22
52.37	-3.71	-8.68
52.43	-4.29	-9.12
52.48	-4	-8.84
52.54	-4.11	-9.86
52.59	-4.14	-9.66
52.65	-4.28	-10.68
52.7	-4.13	-10.4
52.76	-4.8	-10.24
52.81	-4.4	-9.9
52.87	-4.48	-10.01
52.92	-4.92	-10.58
52.98	-4.27	-10.41
53.03	-3.95	-9.65
53.09	-4.43	-9.72
53.14	-4.16	-9.58
53.19	-4.04	-9.63
53.25	-4.2	-10.06
53.3	-4.21	-9.41
53.36	-4.09	-9.28
53.41	-4.39	-9.97
53.47	-4.55	-9.76
53.52	-5.11	-11.02
53.58	-4.3	-10.93
53.63	-4.47	-10.62
53.69	-4.29	-11.41
53.74	-4.18	-11.64
53.8	-4.27	-10.76
53.85	-4.66	-11.23
53.9	-3.98	-10.39
53.96	-4	-10.59
54.01	-4.08	-10.75
54.07	-3.68	-10.22
54.12	-3.51	-10.08
54.18	-5.27	-10.65
54.23	-4.18	-10.04
54.29	-4.25	-10.26
54.34	-4.31	-9.71
54.4	-4.86	-10.76
54.425	-3.53	-9.6
		
54.45	-3.28	-9.23
		
54.5	-3.18	-9.29
		
54.56	-3.16	-9.1
		
54.61	-3.21	-9.06
		
54.67	-3.23	-9.17
54.72	-3.68	-10.1
54.78	-3.29	-9.3
		
54.89	-3.58	-10.7
		
54.94	-3.18	-10.79
54.97	-3.75	-10.35
55	-3.7	-11.15
55.025	-3.46	-9.85
55.05	-3.24	-10.26
55.075	-3.29	-9.54
55.1	-3.3	-10.4
55.13	-3.41	-9.43
55.16	-3.22	-10.33
55.185	-3.59	-9.74
		
55.24	-3.91	-10.51
55.27	-3.56	-10.57
55.295	-3.58	-10.07
55.32	-3.91	-11.1
55.35	-3.55	-9.82
55.38	-3.85	-10.43
55.405	-3.6	-10.2
55.43	-3.56	-10.57
55.46	-3.46	-9.3
55.49	-3.68	-10.75
55.54	-3.8	-10.84
55.6	-3.55	-10.1
55.65	-3.6	-9.7
55.71	-3.58	-9.54
55.76	-3.54	-9.62
55.82	-3.34	-9.67
55.87	-3.23	-9.61
55.89	-4.36	-10.62
55.915	-3.7	-10.16
55.94	-3.84	-10.33
55.96	-3.59	-10.26
55.983	-3.72	-10.1
56	-3.76	-9.73
56.028	-3.77	-10.22
56.05	-3.71	-10.3
56.07	-3.59	-10.14
56.095	-4.41	-10.69
56.12	-4.27	-10.54
56.14	-4.17	-10.06
56.164	-4.18	-9.76
56.187	-3.88	-9.82
56.21	-4	-10.1
56.23	-3.95	-10.12
56.255	-3.62	-9.89
56.278	-3.58	-10.18
56.3	-4.06	-10.28
56.323	-3.61	-10.47
56.345	-3.81	-10.12
56.368	-3.57	-10.61
56.39	-3.86	-9.37
56.41	-3.55	-10.53
56.436	-3.79	-9.77
56.459	-3.69	-10.91
56.48	-4.11	-9.85
56.504	-3.99	-10.67
56.527	-4.21	-10.05
56.55	-4.08	-10.32
56.572	-3.33	-9.19
56.594	-3.28	-9.12
56.617	-3.56	-10.44
56.64	-3.58	-10.7
56.662		
56.685	-3.47	-9.55
56.708	-3.2	-9.98
56.73	-3.48	-10.74
56.753	-3.36	-10.11
56.776	-3.6	-10.49
56.798	-3.35	-10.05
56.821	-3.41	-10.14
56.843	-3.38	-10.49
56.866	-3.22	-10.41
56.889	-3.45	-10.65
56.911	-3.42	-10.49
56.934	-3.39	-10.21
56.957	-3.57	-10.59
56.979	-3.22	-9.56
57	-3.2	-9.66
57.025	-3.39	-10.13
57.047	-3.74	-10.63
57.07	-3.49	-10.21
57.093	-3.6	-10.55
57.115	-3.79	-10.44
57.138	-3.57	-10.69
57.16	-3.63	-10.35
57.183	-3.62	-10.28
57.206	-3.16	-8.92
57.228	-3.47	-9.48
57.251	-3.71	-9.41
57.274	-3.88	-9.74
57.296	-4.04	-10.66
57.319	-3.93	-10.48
57.342	-3.86	-10.49
57.364		
57.387	-4.26	-10.33
57.409	-4.52	-10.75
57.432	-3.83	-10.67
57.455	-4.54	-10.55
57.477	-3.8	-10.2
57.5	-3.84	-10.6
		
57.46	-3.95	-11.02
57.52	-4.09	-11.1
57.58	-3.93	-10.42
57.63	-3.84	-10.51
57.7	-3.59	-10.9
57.75	-3.56	-10.7
57.81	-3.61	-11.3
57.87	-3.75	-11.43
57.93	-4.13	-11.24
57.99	-4.05	-11.2
58.04	-4.1	-11.33
58.1	-3.94	-10.87
58.16	-3.92	-11.03
58.22	-4.15	-11.24
58.28	-4.23	-11.32
58.34	-4.21	-11.35
58.39	-4.34	-11.38
58.45	-4.13	-11.26
58.51	-3.98	-11.11
58.57	-3.85	-11.04
58.63		
58.69	-3.95	-10.75
58.75	-3.68	-10.83
58.8	-3.64	-10.8
58.86	-3.71	-10.8
58.92	-3.77	-11.06
58.98	-3.89	-11.13
59.04	-3.89	-11.03
59.1	-3.82	-10.96
59.16	-4.13	-11.29
59.21	-4.03	-11.21
59.27	-3.65	-10.45
59.33	-3.54	-10.26
59.39	-3.67	-10.47
59.45	-3.53	-10.2
59.51	-3.6	-9.94
59.56	-3.62	-9.74
59.62	-3.66	-10.03
59.68	-3.79	-10.44
59.74	-3.97	-10.68
59.8	-4.07	-10.79
59.86	-4.19	-11
59.92	-4.15	-10.95
59.97	-3.9	-10.92
60.03	-3.85	-10.77
60.09	-4.01	-11.01
60.15	-3.98	-10.52
60.21	-4.12	-11.26
60.27	-4.22	-11.76
60.33	-3.87	-11.34
60.38	-3.46	-10.64
60.44	-3.42	-10.6
60.5	-3.52	-10.43
60.56	-3.41	-10.31
60.62	-3.41	-10.65
60.68	-3.6	-10.58
60.74	-3.66	-10.71
60.8	-3.77	-10.85
		
60.67	-3.78	-10.93
61	-3.74	-10.73
61.32	-3.8	-11.06
61.64	-4.01	-11.08
61.96	-3.89	-10.68
62.05	-3.47	-10.42
62.28	-3.56	-10.44
62.6	-3.79	-10.6
62.92	-3.51	-10.72
63.24	-3.75	-10.92
63.56	-3.56	-10.93
63.88	-3.38	-10.15
64.2	-3.52	-10.98
64.52	-3.95	-10.65
64.84	-4.12	-10.7
		
64.7	-3.24	-10.56
65.3	-3.24	-10.52
65.5	-3.12	-10.52
65.9	-3.19	-10.47
66.2	-3.11	-10.42
66.5	-2.97	-10.26
66.8	-3.43	-10.73
67.1	-3.17	-9.89
67.3	-3.43	-10.09
67.6	-3.41	-10.27
67.9	-3.48	-10.17
68.2	-3.45	-9.65
68.5	-3.38	-10.25
68.8	-3.46	-10.6
69.1	-3.32	-10.43
69.4	-3.45	-10.53
69.7	-3.35	-10.62
70	-3.39	-10.79
70.1	-3.23	-10.83
70.2	-3.68	-10.57
70.3	-3.75	-10.44
70.4	-3.86	-11.64
70.55	-4.19	-11.63
70.7	-4.12	-11.64
70.8	-3.81	-11.36
70.9	-3.78	-10.99
71	-3.8	-11.11
71.1	-3.56	-11.05
71.2	-3.77	-10.94
71.3	-4.25	-10.96
71.4	-4.17	-11.37
71.5	-3.98	-11.28
71.61	-3.63	-10.56
71.64	-3.23	-10.61
71.675	-3.4	-10.68
71.71	-3.51	-10.57
71.74	-3.54	-10.65
		
71.775	-3.65	-10.7
71.81	-3.66	-11.23
71.84	-3.67	-10.95
71.87	-3.91	-11.58
71.91	-3.82	-11.72
71.94	-3.7	-11.61
71.97	-3.91	-11.5
72.01	-3.89	-11.55
72.04	-4.28	-11.24
72.07	-4.21	-11.28
72.105	-4.44	-11.31
72.14	-4.27	-11.45
72.17	-4.31	-11.42
72.2	-4.38	-11.65
72.237	-4.45	-11.17
72.27	-4.38	-11.25
72.3	-4.6	-11.4
72.335	-4.41	-11.16
72.37	-4.38	-11.13
72.4	-4.47	-11.15
72.435	-4.27	-10.98
72.47		
72.5		
72.53		
72.56	-4.7	-11.06
72.6	-4.82	-11.19
72.63	-4.52	-10.99
72.67	-3.8	-10.34
72.7	-4.2	-11.02
72.73	-3.84	-10.81
72.765	-3.8	-11.15
72.8	-3.66	-10.7
72.83	-3.64	-10.4
72.86	-3.57	-10.67
72.897	-3.49	-10.63
72.93	-3.72	-10.86
72.96	-3.82	-10.89
72.995	-4.06	-11.03
73.03	-3.76	-10.67
73.06	-3.68	-10.86
73.095	-3.59	-10.76
73.13	-3.77	-11.17
73.16	-3.86	-11.22
73.195	-3.92	-11.45
73.23	-4.03	-11.34
73.26	-4.03	-11.59
73.29	-4.04	-11.59
73.325	-3.96	-11.57
73.36	-3.99	-11.62
73.39	-3.92	-11.59
73.425	-4	-11.35
73.46	-4.12	-11.5
73.49	-3.74	-11.34
73.52	-3.96	-11.11
73.555	-4.09	-11.3
73.59	-3.99	-11.22
73.62	-4.22	-11.13
73.655	-4.12	-11.3
73.69	-4.2	-11.36
73.72	-4.09	-11.35
73.755	-3.92	-11.39
73.79	-3.91	-11.29
73.82	-4.09	-11.43
73.85	-3.88	-11.12
73.89	-3.97	-11.31
73.92	-3.91	-11.3
73.95	-3.85	-11.23
73.985	-3.81	-11.13
74.02	-3.83	-11.4
74.05	-3.91	-11.52
74.085	-3.82	-11.42
74.12	-3.8	-11.45
74.15	-3.85	-11.36
74.18	-3.77	-11.31
74.22	-3.83	-11.02
74.25	-3.8	-11.03
74.28	-3.76	-11.03
74.32	-3.77	-11.31
74.35	-3.77	-11.28
74.38	-3.97	-11.61
74.425	-3.99	-11.45
74.45	-3.9	-11.56
74.48	-4.22	-11.37
74.51	-4.14	-11.8
74.545	-4.3	-11.73
74.58	-4.44	-11.89
74.61	-4.38	-11.59
74.645	-4.44	-11.92
74.68	-4.33	-11.85
74.71	-4.22	-11.77
74.745	-4.09	-11.85
74.9	-4.68	-9.45
75	-4.66	-8.99
75.3	-4.76	-9.31
75.6	-4.65	-8.52
75.8	-4.65	-9.34
76.1	-4.52	-9.21
76.4	-4.63	-9.65
76.7	-4.52	-9.7
76.9	-4.37	-9.41
77.2	-4.24	-9.29
77.5	-4.43	-8.95
77.8	-4.63	-8.87
78.1	-4.58	-8.73
78.3	-4.92	-9.7
78.6	-5.2	-9.91
78.9	-4.98	-10.2
79.2	-5.58	-10.55
79.4	-5.66	-10.93
79.7	-5.73	-11.5
80	-5.81	-11.73
80.4	-5.65	-11.55
80.9	-5.1	-11.34
81.3	-5.41	-11.26
81.7	-5.54	-12.01
82.2	-5.22	-11.53
82.6	-5.06	-11.06
83	-5	-11.72
83.5	-5.14	-11.57
83.9	-5.31	-11.75
84.4	-5.34	-12.23
84.8	-5.62	-12.51
85.2	-5.25	-12.3
85.7	-5.06	-11.84
86.1	-5.2	-11.9
86.5	-5.15	-11.98
87	-5.18	-11.73
87.4	-5	-11.58
87.8	-5.04	-11.27
88.17	-4.26	-10.12
88.33	-4.31	-10.11
88.48	-4.42	-10.68
88.64	-4.44	-10.69
88.869	-4.44	-10.65
88.8	-4.47	-10.79
88.95	-4.44	-10.68
89.11	-4.43	-10.43
89.27	-4.06	-10.01
89.43	-4.23	-10.45
89.59	-4.39	-10.64
89.74	-4.53	-10.9
89.9	-4.33	-10.34
90.02	-4.47	-10.68
90.38		
90.53	-4.41	-10.88
90.69	-4.54	-11.08
90.85	-4.4	-10.9
91	-4.35	-10.7
91.16	-4.38	-10.51
91.32	-4.31	-10.13
91.48	-4.26	-10.41
91.63	-4.36	-10.15
91.79	-4.46	-10.46
91.95	-4.43	-10.7
92.11	-4.28	-10.42
92.26	-4.12	-9.97
92.42	-4.3	-10.18
92.58	-4.43	-10.74
92.73	-4.38	-10.58
92.89	-4.5	-10.43
93.05	-4.51	-10.43
93.21		
93.36	-4.35	-10.2
93.52	-4.36	-10.48
93.68	-4.19	-10.41
93.83	-4.08	-10.35
93.99	-4.07	-10.07
94.15	-4.04	-10.39
94.31	-4.05	-10.02
94.46	-4.04	-9.94
94.62	-4.13	-10.21
94.78	-4.21	-10.56
94.94	-4.2	-10.31
95.09	-4.29	-10.63
95.25	-4.37	-10.79
95.4	-4.44	-10.68
95.56	-4.54	-10.68
95.72	-4.32	-10.35
95.88	-4.27	-10.53
		
